,SRX10470966,SRX10470967,SRX10470968,SRX10470969,SRX10470970,SRX10470971,SRX10470972,SRX10470973,SRX10470974,SRX10470975,SRX10470976,SRX10470977,SRX10470978,SRX10470979,SRX10470980,SRX10470981,SRX10470982,SRX10470983,SRX10470984,SRX10470985,SRX10470986,SRX10470987,SRX10470988,SRX10470989,SRX10470990,SRX10470991,SRX10470992,SRX10470993,SRX10470994,SRX10470995,SRX10470996,SRX10470997,SRX10470998,SRX10470999,SRX10471000,SRX10471001,SRX10471002,SRX10471003,SRX10471004,SRX10471005,SRX10471006,SRX10471007,SRX10471008,SRX10471009,SRX10471010,SRX10471011,SRX10471012,SRX10471013,SRX10471014,SRX10471015,SRX10471016,SRX10471017,SRX10471018,SRX10471019
3908,0.903309295076332,0,0,0,0,1.79999099787746,0,0,0,4.51083061158705,23.9838186832108,1.98904560335365,6.56091468689133,0,4.39840341721822,3.24428588824926,4.46441515131428,12.3671191417541,4.08958272718169,0,1.68809777025838,1.03070786942743,3.24649945816807,11.0522171915052,3.25020223379508,0,1.85448933591648,2.30272111705559,1.88579470830498,4.21854486299386,5.38516383066169,4.30222810243932,5.76647321878898,1.6386211753912,0.989404235784912,0,9.74917267816901,2.35717070191115,4.99687056760364,32.6003343093276,3.77238473024665,2.91757054167221,8.5794855342731,1.87066413159492,6.2483700266783,6.42083832939711,4.12031795081613,11.3846188708634,5.57878217807093,5.21360119496587,7.43442186040566,64.9029583745852,5.48394804328321,0.908674980847939
3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85860546510142,0,0,0
3914,0,0,0,0,0,0,0,1.02240945138075,0,0,0,0.663015201117883,0,3.63265678902947,0,0,0,0,0,0,0.844048885129189,0,0,0,0,3.54632704236633,0,0,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,0,0,0,0,0,0,0.907096792539785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,0,0,0,0,0,1.79999099787746,0,0,0,0,1.99865155693423,0,0,0,1.09960085430456,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0,0,0,0,0,2.86815206829288,0,0.819310587695601,0.989404235784912,1.12182576823647,2.43729316954225,0,0.832811761267273,0,0.943096182561662,0,0,0,0,1.07013972156618,0.824063590163226,0,0.796968882581562,0,0,0,1.09678960865664,0.908674980847939
3921,4.51654647538166,4.38269990136268,1.04306885611018,2.9355922083562,1.0589770556706,11.6999414862035,0.907096792539785,2.04481890276149,0,0.902166122317409,6.99528044926981,0.663015201117883,4.68636763349381,0,9.896407688741,3.24428588824926,2.23220757565714,5.70790114234805,3.06718704538627,2.87613133108202,5.90834219590432,4.12283147770971,2.16433297211204,2.45604826477893,4.33360297839344,5.31949056354949,3.70897867183295,2.30272111705559,7.54317883321993,4.21854486299386,4.30813106452935,1.43407603414644,6.72755208858714,12.289658815434,2.96821270735474,5.60912884118237,1.21864658477113,2.35717070191115,3.33124704506909,2.50771802379443,7.54476946049329,6.80766459723516,7.35384474366266,1.87066413159492,4.68627752000872,4.28055888626474,4.94438154097936,0.813187062204528,3.18787553032625,4.56190104559514,5.57581639530425,2.95013447157206,1.09678960865664,4.54337490423969
3922,3.61323718030533,3.50615992109015,11.4737574172119,2.9355922083562,1.0589770556706,8.09995949044855,9.97806471793763,6.13445670828447,1.82054558648481,6.31516285622187,3.99730311386846,3.9780912067073,3.74909410679505,1.21088559634316,4.39840341721822,9.73285766474778,0,1.90263371411602,2.04479136359084,4.79355221847003,0.844048885129189,2.06141573885485,4.32866594422409,3.6840723971684,2.16680148919672,1.77316352118316,0,0,1.88579470830498,1.05463621574846,3.23109829839702,0,1.92215773959633,1.6386211753912,2.96821270735474,0,2.43729316954225,2.35717070191115,1.66562352253455,1.25385901189721,0,2.91757054167221,1.22564079061044,2.80599619739238,1.56209250666957,3.21041916469855,1.64812718032645,1.62637412440906,2.39090664774469,3.9102008962244,1.85860546510142,4.42520170735808,1.09678960865664,2.72602494254382
3927,3.61323718030533,0,0,0.978530736118733,0,1.79999099787746,9.07096792539785,0,0,4.51083061158705,0.999325778467116,3.9780912067073,1.87454705339752,2.42177119268632,16.4940128145683,4.32571451766568,3.34831136348571,0.951316857058008,3.06718704538627,3.83484177477603,0.844048885129189,1.03070786942743,0,18.420361985842,1.08340074459836,6.20607232414108,4.63622333979119,3.45408167558339,0.942897354152491,4.21854486299386,4.30813106452935,1.43407603414644,2.88323660939449,2.4579317630868,1.97880847156982,1.12182576823647,2.43729316954225,4.71434140382231,2.49843528380182,1.25385901189721,0,7.7801881111259,4.90256316244177,0.93533206579746,0,5.35069860783092,2.47219077048968,5.69230943543169,7.17271994323406,2.60680059748294,10.2223300580578,4.42520170735808,0,1.81734996169588
3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813187062204528,0.796968882581562,0,0,0,0,0
3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,257.443149096755,95.5428578497065,117.86678074045,146.77961041781,183.203030631013,102.599486879015,82.5458081211204,59.2997481800833,184.785377028208,153.36824079396,149.898866770067,159.123648268292,620.47507467458,362.054793306604,268.302608450312,208.715725477369,265.6327015032,194.068638839834,152.336956587518,49.8529430720883,206.791976856651,183.466000758082,98.477150231098,170.695354402136,108.340074459836,131.214100567554,116.832828162738,119.741498086891,99.947119540164,202.490153423705,406.041352831892,332.705639921974,173.955275433467,276.926978641113,120.707316765759,1.12182576823647,163.298642359331,200.359509662448,33.3124704506909,180.555697713199,52.813386223453,71.9667400279146,276.99481867796,121.59316855367,265.555726133828,92.0320160546919,44.4994338688142,243.956118661358,97.2302036749505,271.758962287596,81.7786404644623,415.96896049166,151.356965994617,99.0455729124253
3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,0,0,1.04306885611018,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0,0,1.08216648605602,0,0,0,0,2.30272111705559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,0.903309295076332,0,0,0,0,0,0.907096792539785,1.02240945138075,0,0,0.999325778467116,0,0,0,2.19920170860911,0,2.23220757565714,0,2.04479136359084,0,0.844048885129189,2.06141573885485,1.08216648605602,0,0,0,0,0,1.88579470830498,0,0,0,0.961078869798163,2.4579317630868,0.989404235784912,0,0,1.57144713460744,0,0,0.943096182561662,0,3.67692237183133,0,0,1.07013972156618,3.29625436065291,0.813187062204528,0,0,1.85860546510142,0,0,0
3949,209.567756457709,127.97483711979,200.269220373154,79.2609896256174,27.5334034474355,150.299248322768,70.7535498181032,60.322157631464,92.8478249107253,99.238273454915,79.9460622773693,160.449678670528,76.8564291892984,66.5987077988737,182.533741814556,156.807151265381,68.0823310575428,110.352755418729,138.023417042382,82.4490981576846,165.433581485321,109.255034159307,140.681643187283,90.8737857968206,63.9206439313032,140.07991817347,37.0897867183295,157.736396518308,113.147682498299,101.245076711853,57.082736605014,78.8741818780542,93.2246503704218,139.282799908252,79.152338862793,63.944068789479,69.4628553319542,102.929787316787,49.9687056760364,126.639760201619,93.3665220736045,36.955893527848,33.0923013464819,63.6025804742273,60.9216077601134,58.8576846861402,84.8785497868123,213.868197359791,55.7878217807093,118.609427185474,61.3339803483467,36.8766808946507,75.6784829973083,134.483897165495
3950,0.903309295076332,0.876539980272536,0,0,0,0,0,1.02240945138075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
3951,0,0,0,0,0,1.79999099787746,0,3.06722835414224,0.910272793242405,2.70649836695223,10.9925835631383,3.31507600558942,3.74909410679505,0,13.1952102516547,1.08142862941642,2.23220757565714,1.90263371411602,6.13437409077253,2.87613133108202,7.5964399661627,2.06141573885485,6.49299891633613,1.22802413238947,2.16680148919672,3.54632704236633,9.27244667958238,9.21088446822238,1.88579470830498,1.05463621574846,5.38516383066169,2.86815206829288,2.88323660939449,6.5544847015648,0,2.24365153647295,3.65593975431338,2.35717070191115,4.99687056760364,10.0308720951777,13.2033465558633,6.80766459723516,0,0.93533206579746,1.56209250666957,1.07013972156618,8.24063590163226,8.9450576842498,1.59393776516312,2.60680059748294,2.78790819765212,2.95013447157206,1.09678960865664,7.26939984678351
3955,0.903309295076332,0,1.04306885611018,0,0,0.899995498938728,0,0,0,0,0.999325778467116,0.663015201117883,0,0,0,0,0,0,1.02239568179542,0,0,0,0,1.22802413238947,0,0,2.78173400387471,0,0,1.05463621574846,0,1.43407603414644,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0,0,0,0,0.929302732550708,0,0,0
3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08142862941642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961078869798163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,0,0,0,0,0,0,0,0,0.910272793242405,0,0.999325778467116,0.663015201117883,0,0,0,0,0,1.90263371411602,0,0,0,0,1.08216648605602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785723567303718,0.832811761267273,0,0,1.94504702778147,0,0,0,1.07013972156618,0,0,0,0.651700149370734,0,0,0,0
3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11610378782857,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,1.43407603414644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961078869798163,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951316857058008,0,0,0,0,0,0,0,0,0,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0,0,0,0
3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0.951316857058008,0,0,0,0,0,0,1.08340074459836,0,0,0,0,0,0,0,0,2.4579317630868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
3972,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0.844048885129189,0,0,0,1.08340074459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,0,0,0,0.978530736118733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43407603414644,0,0,0,0,1.21864658477113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0.819310587695601,0,4.48730307294589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,0,0.876539980272536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34831136348571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12182576823647,0,0,0,0,0,0,1.22564079061044,0,0,0,0,0,0,0,0.929302732550708,0,0,0
3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,0,0,0,0,0,0,0.907096792539785,1.02240945138075,0.910272793242405,0,0,0.663015201117883,0,0,0,0,0,0,0,0.958710443694007,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,1.07013972156618,0,0,0,0,0,0,1.09678960865664,0
4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,1.02240945138075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,0,0,0,0,0,0,0,0,0.910272793242405,0,1.99865155693423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1513605585278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23220757565714,0,0,0,0,0,0,0,0,0,0,0,0,1.05463621574846,0,2.86815206829288,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,3.12418501333915,0,0,0,0,0,0,1.47506723578603,0,0
4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,0,0,0,0,0,0,0,1.02240945138075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76157703569164,0,0,0,0,0,0,0,0,0,0,0,1.47506723578603,0,0
4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,0.903309295076332,0.876539980272536,0,0,0,0,0.907096792539785,0,0,0.902166122317409,1.99865155693423,0.663015201117883,1.87454705339752,0,0,0,1.11610378782857,1.90263371411602,0,0.958710443694007,0,2.06141573885485,1.08216648605602,0,0,0.886581760591582,2.78173400387471,0,0,2.10927243149693,0,0,0,0.819310587695601,0,2.24365153647295,0,0,0,0,0,0,2.45128158122089,0.93533206579746,1.56209250666957,0,0,0,0,1.9551004481122,0,2.95013447157206,0,0
4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929302732550708,0,0,0
4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30272111705559,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62637412440906,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,61.4250320651906,14.0246396843606,36.5074099638561,34.2485757641557,19.0615870020707,58.4997074310173,39.9122588717505,39.8739686038491,37.3211845229386,46.9126383605053,82.9440396127707,56.3562920950201,40.3027616480467,61.7551654135011,89.067669198669,30.2800016236597,71.4306424210285,71.3487642793506,48.0525970443848,66.1510206148865,106.350159526278,35.0440675605325,72.5051545657535,65.0852790166417,4.33360297839344,52.3083238749034,13.9086700193736,59.8707490434455,34.8872021036422,26.3659053937116,34.4650485162348,21.5111405121966,8.64970982818347,29.4951811570416,21.7668931872681,21.314689596493,31.6848112040493,34.5718369613636,29.1484116443546,47.6466424520941,87.7079449782345,44.7360816389739,23.2871750215984,31.8012902371136,24.9934801067132,29.9639122038532,23.0737805245703,35.7802307369992,19.924222064539,25.4163058254586,28.808384709072,26.5512102441485,46.065163563579,59.063873755116
4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651700149370734,0,0,0,0
4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972523513890737,0,0,0,0,0,0,0,0,0,0,0,0
4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0,1.30340029874147,0,0,0,0
4060,2.709927885229,0,0,0.978530736118733,0,0,0,0,0,0,0,0.663015201117883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651700149370734,0,0,0,0
4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11610378782857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90834219590432,0,0,0,3.25020223379508,0,0,0,0,0,0,2.86815206829288,0,0,0,1.12182576823647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929302732550708,0,0,0
4068,2.709927885229,0,0,0,2.11795411134119,0,0,0,0.910272793242405,0,0,0,0,0,0,0,0,0,0,0,0,4.12283147770971,0,0,0,0,1.85448933591648,0,0,1.05463621574846,0,0,0,2.4579317630868,0,1.12182576823647,1.21864658477113,1.57144713460744,0.832811761267273,3.76157703569164,0,0,4.90256316244177,0,1.56209250666957,1.07013972156618,1.64812718032645,1.62637412440906,3.98484441290781,1.9551004481122,4.64651366275354,0,0,0
4070,0,0.876539980272536,0,0,0,0,1.81419358507957,0,0,0,0.999325778467116,0,0,0,1.09960085430456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
