,SRX9033799,SRX9033800,SRX9033801,SRX9033802,SRX9033803,SRX9033804,SRX9033805,SRX9033806,SRX9033807,SRX9033808,SRX9033809,SRX9033810,SRX9033811,SRX9033812,SRX9033813,SRX9033814,SRX9033815,SRX9033816,SRX9033817,SRX9033818,SRX9033819,SRX9033820,SRX9033821,SRX9033822,SRX9033823,SRX9033824,SRX9033825,SRX9033826,SRX9033827,SRX9033828,SRX9033829,SRX9033830,SRX9033831,SRX9033832,SRX9033833,SRX9033834,SRX9033835,SRX9033836,SRX9033837,SRX9033838,SRX9033839,SRX9033840,SRX9033841,SRX9033842,SRX9033843,SRX9033844,SRX9033845,SRX9033846,SRX9033847,SRX9033848,SRX9033849,SRX9033850,SRX9033851,SRX9033852,SRX9033853,SRX9033854,SRX9033855,SRX9033856,SRX9033857,SRX9033858,SRX9033859,SRX9033860,SRX9033861,SRX9033862,SRX9033863,SRX9033864,SRX9033865,SRX9033866,SRX9033867,SRX9033868,SRX9033869,SRX9033870,SRX9033871,SRX9033872,SRX9033873,SRX9033874,SRX9033875,SRX9033876,SRX9033877,SRX9033878,SRX9033879,SRX9033880,SRX9033881,SRX9033882,SRX9033883,SRX9033884,SRX9033885,SRX9033886,SRX9033887,SRX9033888,SRX9033889,SRX9033890,SRX9033891,SRX9033892,SRX9033893,SRX9033894,SRX9033895,SRX9033896,SRX9033897,SRX9033898,SRX9033899,SRX9033900,SRX9033901,SRX9033902,SRX9033903,SRX9033904,SRX9033905,SRX9033906,SRX9033907,SRX9033908,SRX9033909,SRX9033910,SRX9033911,SRX9033912,SRX9033913,SRX9033914,SRX9033915,SRX9033916,SRX9033917,SRX9033918,SRX9033919,SRX9033920,SRX9033921,SRX9033922,SRX9033923,SRX9033924
4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20763613532906,0,0,0,3.25207913889704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60357698082175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25998500238967,0,0,0,0,0,0,0,0,0,0.946525435070072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,0,0,0,0,0,0.847982027743931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826576481801377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932835262711884,0,1.12694393211484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44817385000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18967251390334,0,0,0,0,0,0,0,0,0,0,1.09899000354393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719599498673281,0,0,0,0,0,0,0,0,0
4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788603560328856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,0.744255398286,0,0,0,0,0,0,0,0,0.794034111406501,2.51883802205269,0.920524950815731,0,0,0,0.599276084323355,0,0,0.730069246678903,0,0,0,0,0,1.34532394954541,1.09899000354393,0,0,1.40053689917261,1.65315296360275,0,0,0,0,0.541916216511082,0,0,0,0,0,0,0,0,0,1.31915156494936,0,0,0,0,0,1.37975407936091,0,2.79850578813565,0,2.25388786422968,0.59512238890768,3.77629932135289,0.731583947922689,0,0,1.65274781843997,0.788603560328856,0,0,0,2.92117395574194,0,0.784778704407097,0,0,0,2.84680158886758,0,0,0,0,0,4.03252944344823,0,1.08402637963235,0,0,0,0.84065607387509,0,1.22529924387188,0,0,0,0,2.82508423861905,0,0,0,0,0,0.801788490410875,1.34651863342453,0.977363012729598,0,2.89744552565204,0,0,0.86882534983917,0,0.600691093524237,0,0,0.654359196064395,0,0,0,0,0,0.712460299437057,0,0.719599498673281,0,0,0,0,0,0,0,2.86541729127671,0
4147,0,0,1.18399749111202,0,0,0,0,0,0.892599809566946,0,0,1.84104990163146,0,0,0,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0.877538065882988,0,0,0,2.59799210769296,0,0,0,0,0,0,0,0,0,0,0.98986213702073,1.73863470147438,0,1.31915156494936,0,0,0,0,0,0,0,0,0,0,0,0,1.46316789584538,0.744751423851478,0,0,0.788603560328856,0,0.732135398880221,0,0,0,0,1.4657715491237,0,0,0,0,0,2.40426396794396,0,1.89305087014014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801788490410875,2.0197779501368,0.977363012729598,1.14835312087633,0,0,0,0,0,0,0,0,0.654359196064395,0.816902058083653,0,0,0,0,0,0,0,0,0.977362352810643,0,0,0,0,0,0,1.88400455633575
4150,0,0,1.18399749111202,0,0,0,0,0,0.892599809566946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08402637963235,0.97570870957071,0,0,0,0,1.22529924387188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20138218704847,0,0,0,0,0.667253317753434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18967251390334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33972115995097,0,0,0,0,0,0,0,0,0.822964555806904,0,0.86882534983917,0,0,0,0,0,0,0,0,0,2.61494747530721,0,0,0,0,0,0,1.04222092230393,0,0,0.734320039319308,0,0
4152,5.209787788002,7.20766254489662,5.9199874555601,18.0216929887561,8.65771207139083,11.0237663606711,24.5314999639841,1.13400527668052,0,4.76420466843901,20.1507041764215,10.125774458973,13.5309931983972,3.97274430075664,4.75869005561337,24.5703194572576,3.67956838420507,1.61631496028644,8.03076171346794,3.18661919130056,5.35199026469826,1.49033453623683,1.33557736660156,5.73471222486644,14.1259014702268,3.29697001063178,8.77538065882988,1.1904416477102,0,22.3175650086372,1.29899605384648,1.17990206462647,9.18469797050498,13.6897755312025,4.87724594859974,12.5539681453729,9.70988785886455,0,2.67632046921878,8.56208713974407,2.61280520587398,0.98986213702073,3.47726940294876,2.15458016160532,3.95745469484809,2.30552550271743,2.18976180127898,2.96468476290974,2.59720113597688,0,7.58864743648502,2.33957263421785,9.32835262711884,1.17540410780384,6.76166359268903,18.4487940561381,5.03506576180385,10.2421752709176,12.6607742054751,14.7832448509264,0.826373909219985,14.1948640859194,3.78743434764104,12.4463017809638,9.80029697543211,8.76352186722583,13.8598350262864,19.6194676101774,15.3906012657988,4.48410871202433,10.1734315569886,15.6574087387717,4.49358401173327,14.8908541540458,0,2.41527227065813,0.946525435070072,10.4845765529654,5.17789758564988,16.2603956944852,21.4655916105556,7.81636452310137,4.30220180156363,2.52196822162527,9.92328124979834,8.57709470710313,13.1468715043902,12.3682305818756,3.07795807530739,3.14593904987336,12.006608014131,4.77278731759776,0,7.24086925003722,11.3659607489783,3.94367322548265,12.828615846574,2.69303726684906,17.5925342291328,0,5.79489105130409,9.05261011387595,1.25889877022008,11.2947295479092,9.88004397812837,7.20829312229085,3.94990906753061,2.01140745785001,9.81538794096593,4.08451029041826,7.33978649528777,0,2.75385469864472,0,21.3738089831117,0.848572709042242,13.6723904747923,2.7812717256829,0.977362352810643,10.1305612629705,35.4355113583337,4.63290327397689,10.7738942662281,4.40592023591585,14.3270864563835,0
4153,0,0,4.73598996444808,0,1.23681601019869,0.847982027743931,0,0,0,0,0,0,2.02964897975959,1.98637215037832,0,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,2.59799210769296,0,1.66994508554636,0,0.541916216511082,0,0,1.76294742199682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86567052542377,0,0,0,0,0,0,0.67196567504211,1.65274781843997,1.57720712065771,0,0,3.56374435470259,0,0,0,1.4657715491237,0,1.56514331645978,4.98190278051826,0,0.930678384627865,0,0,0.946525435070072,0,2.58894879282494,0,7.80566967656568,0.977045565387671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14835312087633,0.965815175217348,0,0,0,2.19556532847297,0,0,0,0.654359196064395,0,0,0,0,0,0.712460299437057,0,0,0.927090575227633,0,0,0,0,0.979444933293467,0,0,0
4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0,0,0,0.794034111406501,0,0,0,0,1.18967251390334,0,0,0,1.46013849335781,0,0,0,0,0,0,0,0.877538065882988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826373909219985,0,0,0,0,0,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0197779501368,0,0,0,0,0,0,0,0,0,0,1.96307758819319,0,0,0,0.917951566214907,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,0,0,0,0.750903874531504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86813453437576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67115473320312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35888463980388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67115473320312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26247811588035,0,0,0,0,0,0,0,0,0,0,0,1.20213198397198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00570372892501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94197757177291,0,0,0,0,0,0,1.07729008080266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94197757177291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26247811588035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719599498673281,0,0,0,0,0,0,0,0,0
4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06963111904137,0,0,0,0,0,0,0,0,0.67196567504211,0,0,0,0,0,0,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14835312087633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,10.419575576004,20.4217105438738,55.6478820822649,30.7870588557916,233.758225927552,19.5035866381104,16.3543333093227,429.787999861916,83.011782289726,26.997159787821,45.9687939024616,123.350343409308,57.5067210931883,110.243654345997,165.364479432565,17.9782825297007,34.0360075538969,42.8323464475906,22.632146647046,96.660782136117,39.6047279587671,74.5167268118415,58.7654041304687,63.0818344735309,22.1978451674993,134.076780432359,84.2436543247669,72.6169405103222,29.4112748826247,270.29050954905,49.3618500461662,27.1377474864087,26.7191213687418,63.5596721091543,44.9790459704198,62.7698407268647,60.2013047249602,111.0656875858,82.9659345457823,88.8316540748447,91.4481822055893,49.4931068510365,83.4544656707702,94.8015271106339,125.319398670189,240.927415033971,243.063559941967,77.0818038356532,425.940986300209,0,17.2469259920114,184.82623810321,20.5223757796614,19.9818698326653,19.1580468459522,13.092692555969,62.9383220225481,13.9000950105311,15.639779900881,43.6777688777372,29.7494607319195,26.8125210511811,118.672942892753,37.3389053428913,15.145913507486,37.9752614246453,45.3594600860282,27.4672546542484,41.0416033754635,23.5415707381277,17.2165764810576,27.044615094242,365.777738555088,36.2964570004867,10.8191878557478,95.403254690996,88.9733908965867,31.4537296588962,59.5458222349736,18.4284484537499,17.5627567722728,29.3113669616301,61.6648924890788,16.8131214775018,21.5004427078964,49.011969754875,38.6672691305594,17.3155228146258,73.8709938073775,8.65133238715173,20.4818607299881,81.1373843991619,64.3066156776466,88.3386048504541,31.2563920596904,60.4696561240673,16.8375582986284,12.1186677008208,10.7509931400256,262.972864680679,20.2821186795643,46.9089796809935,86.8640151451852,29.5400618945318,19.7600879562567,8.40967530933932,25.2794180321959,52.2965939041004,17.6676982937387,76.7887934598634,18.0158395793427,39.0226794395633,111.990091078219,86.293266685138,22.0862692825488,26.3057539803095,33.1015769389709,38.010713584333,27.366145878698,89.1489391141408,33.3510695137258,20.848064732896,31.342237865391,17.6236809436634,12.8943778107452,1.88400455633575
4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,0.744255398286,0,0,0,0,0,0.681430554555114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19798000708785,0,0,0,0.826576481801377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35080821560768,0,0,0,0,0.744751423851478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43406726718788,0,0.826940104149862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977363012729598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712460299437057,0,0,0,0,0,0,0,0,0,0,0
4177,0,0,0,0,0,0.847982027743931,0.681430554555114,0,0,0,0,0,0,0.99318607518916,0,0.599276084323355,0,0,0,0,0,0,0,0,0.672661974772707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07026089246801,0,0,0,0,0,4.61105100543485,0,0,0,0,0,0,0,0,0,0.59512238890768,0,0,0,0,0,0,2.52495623176069,0,0,0,0,1.56955740881419,0,0,1.56514331645978,2.84680158886758,0,0.930678384627865,0,0,0.946525435070072,0,0,0,0,0,0,0.84065607387509,2.48082031244959,0,0,0,0,0.78648476246834,0,0,0,0,0,0,0.801788490410875,1.34651863342453,0,0,0,0.822964555806904,0,0,0,0.600691093524237,0,1.00570372892501,1.30871839212879,0,0,0,0.917951566214907,0,0,0,0,0,0,0,0,0,0,1.46864007863862,0,0
4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898716802346654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706271059654763,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09778266423649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,1.488510796572,1.2012770908161,3.55199247333606,2.25271162359451,12.3681601019869,4.23991013871965,2.04429166366534,2.26801055336104,5.35559885740168,2.3821023342195,5.03767604410538,9.20524950815731,4.73584761943904,7.94548860151328,28.5521403336802,1.19855216864671,2.7596762881538,1.61631496028644,0.730069246678903,5.31103198550093,0,2.98066907247366,10.6846189328125,8.02859711481302,0,6.59394002126356,12.2855329223618,13.0948581248122,4.20161069751782,4.95945889080826,0,4.71960825850587,0.83497254277318,3.91136443748642,5.9610783816219,5.02158725814918,3.88395514354582,8.8147371099841,2.67632046921878,1.07026089246801,11.7576234264329,0,15.6477123132694,5.38645040401329,35.6170922536328,6.91657650815228,22.9924989134293,1.48234238145487,3.89580170396532,0,0.689877039680456,7.01871790265354,1.86567052542377,7.05242464682304,16.9041589817226,0.59512238890768,2.51753288090192,3.65791973961344,2.97900569540591,0.67196567504211,0,1.57720712065771,8.83734681116243,1.46427079776044,2.67280826602694,0.973724651913981,0,0,6.59597197105664,0,0,0.711700397216895,3.59486720938661,3.72271353851146,3.60639595191593,6.03818067664532,3.78610174028029,0.806505888689647,2.58894879282494,0,4.87854354785355,0.977045565387671,2.86813453437576,0.84065607387509,2.48082031244959,2.45059848774375,2.32003614783356,0,2.05197205020493,2.35945428740502,0,4.77278731759776,2.67944231990194,2.89634770001489,3.78865358299278,7.8873464509653,4.00894245205437,0,1.9547260254592,21.8187092966502,1.9316303504347,0,5.0355950808803,3.47530139935668,1.09778266423649,0,0.789981813506122,1.00570372892501,0,5.71831440658557,2.0017599532603,2.16792663553129,5.50770939728945,1.30747373765361,0.712460299437057,0,2.15879849601984,0,10.7509858809171,4.05222450518822,2.08444184460786,0,0,0,0,0
4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808157480143219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0,0,0,0,0.920524950815731,0,0,0,0,0,0,0,0,0,1.49033453623683,1.33557736660156,0,0,0,0,0,0,1.65315296360275,0,0,0,0,0,0,0,1.76294742199682,0,0,0,0,0,0,0,0,0,1.48234238145487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732135398880221,0,0,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09778266423649,0,0,0,0,0,0,1.08396331776565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,1.488510796572,0,1.18399749111202,1.50180774906301,0,0,2.72572221822046,1.13400527668052,0,0,0.629709505513173,0,1.35309931983972,0,2.37934502780669,0,0.919892096051267,0,0.730069246678903,0,2.1407961058793,2.98066907247366,0,2.29388488994658,0,1.09899000354393,1.75507613176598,0,1.40053689917261,1.65315296360275,0,1.17990206462647,0,0,2.16766486604433,0,0,0,0,0,1.30640260293699,0,0,1.07729008080266,1.31915156494936,1.15276275135871,2.18976180127898,0,0,0,0.689877039680456,4.67914526843569,0,0,0,0.59512238890768,0,1.46316789584538,0,0,0,0,0,0.732135398880221,0.890936088675647,0,2.51997000477934,0.784778704407097,1.4657715491237,0,0,2.13510119165068,0,0.930678384627865,0,0,2.83957630521021,0.806505888689647,0,0,0,0.977045565387671,0,0,1.65388020829972,0,0,0,0,0,1.41254211930953,0,2.67944231990194,0,2.84149018724459,1.31455774182755,0,0,1.9547260254592,0,0,0,0,0.86882534983917,0,0.600691093524237,0,0,0,0,0,1.08396331776565,0.917951566214907,1.30747373765361,1.42492059887411,0,0.719599498673281,0.927090575227633,0,1.01305612629705,0,0,3.91777973317387,0,1.43270864563835,0
4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932835262711884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947163395748195,0,0,1.34651863342453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826373909219985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31455774182755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730069246678903,0,1.07039805293965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12694393211484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20763613532906,0,0.806505888689647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
